,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
105,-0.0,0.1,1.21,1.21,-12.56,-3.69,-9.29,1.0
106,-0.03,0.16,1.19,1.2,14.89,6.77,-15.02,1.0
107,-0.03,0.1,1.24,1.25,8.7,-0.92,10.81,1.0
108,-0.09,0.16,1.16,1.17,-6.92,-4.53,19.13,1.0
109,0.03,0.11,1.09,1.09,-0.6,-15.66,6.48,1.0
110,0.05,0.1,1.18,1.19,-39.62,-23.83,20.85,1.0
111,0.11,0.15,1.33,1.34,-32.22,-8.01,35.83,1.0
112,-0.03,0.05,1.22,1.22,-12.91,11.78,23.63,1.0
113,0.01,0.14,1.2,1.21,-67.57,58.72,3.38,1.0
114,0.18,0.1,1.12,1.14,-103.02,98.88,-20.18,1.0
115,0.15,0.02,1.01,1.03,-120.25,92.6,-23.36,1.0
116,0.44,0.06,0.87,0.98,-70.36,102.97,-70.36,1.0
117,0.34,-0.11,0.59,0.69,-43.65,138.35,-47.63,1.0
118,0.8,0.15,0.48,0.94,-71.44,164.63,-17.5,7.0
119,1.09,0.18,0.68,1.29,-35.28,248.54,-27.89,7.0
120,1.0,0.11,-0.21,1.03,-3.28,15.09,-2.45,7.0
121,0.89,0.12,-0.0,0.89,-0.23,0.63,-0.73,7.0
122,0.88,0.12,0.0,0.89,-0.18,0.21,-0.65,7.0
123,0.88,0.12,0.0,0.89,-0.2,0.21,-0.66,7.0
124,0.88,0.12,0.0,0.89,-0.17,0.21,-0.67,7.0
125,0.88,0.12,0.0,0.89,-0.3,0.02,-0.56,7.0
126,0.88,0.12,0.0,0.89,-0.43,0.0,-0.63,7.0
127,0.88,0.12,0.01,0.89,-0.49,-0.06,-0.54,7.0
128,0.88,0.12,0.0,0.89,-1.23,-0.56,-0.31,7.0
129,0.88,0.13,0.0,0.89,0.25,0.43,-0.74,7.0
130,0.88,0.12,0.0,0.89,0.05,0.34,-0.7,7.0
131,0.88,0.12,0.0,0.89,0.82,1.08,-0.87,7.0
132,0.88,0.12,0.0,0.89,-0.11,0.27,-0.72,5.0
133,0.88,0.12,0.01,0.89,-0.18,0.2,-0.71,5.0
134,0.88,0.12,0.0,0.89,-0.15,0.18,-0.63,5.0
135,0.88,0.12,0.01,0.89,-0.33,0.07,-0.67,5.0
136,0.88,0.12,0.01,0.89,-0.58,-0.03,-0.63,5.0
137,0.88,0.13,0.0,0.89,-0.2,0.05,-0.25,5.0
138,0.88,0.12,0.0,0.89,0.57,0.69,-0.57,5.0
139,0.88,0.12,-0.02,0.89,0.41,-1.66,-0.77,6.0
140,0.86,0.13,-0.04,0.87,-0.11,-9.87,-1.41,6.0
141,0.85,0.07,-0.24,0.89,4.03,-20.2,2.6,6.0
142,0.81,0.23,-0.08,0.85,10.23,-57.78,3.38,6.0
143,0.73,0.13,-0.12,0.75,14.64,-98.64,1.41,6.0
144,0.59,0.11,0.14,0.62,16.09,-121.32,5.55,6.0
