,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
0,-0.03,0.04,1.08,1.09,-14.96,-2.91,-13.61,1.0
1,-0.02,0.03,1.1,1.1,-21.84,-7.23,-10.17,1.0
2,-0.02,0.03,1.1,1.1,-23.29,-9.78,-6.98,1.0
3,-0.03,0.02,1.1,1.11,-18.69,-12.22,-0.4,1.0
4,-0.13,-0.01,1.12,1.13,-12.14,-14.72,4.77,1.0
5,-0.04,-0.05,1.23,1.24,0.25,1.9,14.39,1.0
6,0.1,-0.07,1.19,1.19,4.03,32.3,27.22,1.0
7,0.06,0.03,1.13,1.13,-16.9,15.93,27.3,1.0
8,0.06,0.08,1.19,1.19,-15.86,3.37,3.82,1.0
9,-0.04,0.07,1.2,1.2,1.69,2.62,-8.97,1.0
10,-0.01,0.07,1.18,1.19,15.3,8.16,-11.84,1.0
11,0.02,0.06,1.16,1.16,30.45,5.83,-8.24,1.0
12,-0.0,0.07,1.13,1.14,38.43,-1.07,-3.35,1.0
13,0.01,0.06,1.12,1.12,35.26,-11.09,1.84,1.0
14,0.02,0.05,1.13,1.13,26.69,-13.4,4.38,1.0
15,0.02,0.07,1.14,1.15,19.17,-1.74,1.22,1.0
16,-0.04,0.05,1.11,1.11,15.19,10.02,-7.5,1.0
17,-0.01,0.05,1.06,1.06,10.31,5.43,-5.99,1.0
18,0.06,0.05,1.08,1.08,2.84,-0.47,-2.71,1.0
19,0.03,0.05,1.09,1.1,1.76,0.94,2.0,1.0
20,-0.01,0.06,1.11,1.11,0.41,2.79,1.75,1.0
21,-0.03,0.08,1.1,1.1,0.34,4.48,-4.15,1.0
22,-0.11,0.01,1.08,1.08,-0.35,-2.53,-10.34,1.0
23,-0.08,0.03,1.13,1.14,-2.35,-9.09,1.52,1.0
24,0.04,0.06,1.13,1.13,-3.82,-2.69,0.85,1.0
25,0.03,0.05,1.12,1.12,-1.41,-0.82,1.12,1.0
26,0.05,0.06,1.12,1.12,0.67,-0.69,-1.25,1.0
27,-0.04,0.06,1.11,1.12,-1.19,-1.05,-3.42,1.0
28,-0.14,0.02,1.12,1.13,-4.66,1.08,-0.98,1.0
29,-0.01,0.02,1.11,1.11,-5.74,2.14,0.18,1.0
30,0.1,0.03,1.08,1.09,-3.79,-1.72,3.77,1.0
31,0.05,0.06,1.1,1.1,0.43,-6.2,2.83,1.0
32,-0.08,0.04,1.15,1.15,6.21,4.92,-1.38,1.0
33,-0.1,-0.01,1.11,1.11,14.24,8.64,2.45,1.0
34,0.03,0.03,1.09,1.09,19.87,-1.43,9.12,1.0
35,0.13,0.05,1.12,1.12,15.84,-1.36,8.88,1.0
36,0.08,0.07,1.11,1.11,9.39,6.66,6.6,1.0
37,0.03,0.08,1.1,1.1,2.1,8.48,-4.82,1.0
38,-0.17,0.01,1.11,1.13,-3.26,1.09,-3.17,1.0
39,-0.01,0.07,1.12,1.12,-7.01,-0.67,-6.16,1.0
40,0.08,0.05,1.1,1.1,-11.35,5.68,-5.66,1.0
41,0.07,0.04,1.08,1.08,-13.62,1.54,-0.09,1.0
42,0.02,0.05,1.09,1.09,-11.71,-8.15,2.13,1.0
43,-0.08,0.02,1.13,1.14,-8.19,-6.17,-2.27,1.0
44,-0.06,0.03,1.12,1.12,-1.63,-9.19,0.63,1.0
45,-0.0,0.05,1.14,1.14,0.87,-2.58,-1.44,1.0
46,0.02,0.03,1.12,1.13,0.89,4.58,2.82,1.0
47,0.04,0.06,1.12,1.13,1.52,5.49,2.7,1.0
48,0.01,0.05,1.1,1.1,2.88,3.04,-6.25,1.0
49,-0.04,0.03,1.1,1.1,1.11,0.49,-12.41,1.0
50,-0.04,-0.02,1.09,1.1,-4.21,-3.85,-5.93,1.0
51,0.01,-0.01,1.11,1.11,-4.88,-5.61,4.43,1.0
52,0.04,0.02,1.09,1.1,-9.64,-4.71,3.6,1.0
53,0.02,0.01,1.12,1.12,-18.38,-5.74,-4.09,1.0
54,-0.01,0.0,1.13,1.13,-17.47,-5.1,-5.08,1.0
55,-0.01,-0.05,1.14,1.14,-11.39,-3.7,-3.96,1.0
56,-0.01,-0.06,1.14,1.15,-12.29,-3.01,4.23,1.0
57,0.03,-0.02,1.19,1.19,-6.65,-1.4,11.64,1.0
58,0.01,0.03,1.15,1.15,-2.52,11.15,9.72,1.0
59,-0.03,0.05,1.12,1.13,8.76,8.77,2.11,1.0
60,-0.0,-0.03,1.1,1.1,16.74,5.17,1.05,1.0
61,0.06,0.01,1.12,1.13,14.62,-3.59,2.32,1.0
62,0.09,0.02,1.11,1.12,3.39,2.05,-3.8,1.0
63,0.01,0.03,1.09,1.09,-3.25,-4.22,-9.21,1.0
64,-0.03,0.02,1.14,1.14,-3.98,-11.7,-12.05,1.0
65,-0.01,-0.03,1.1,1.1,2.29,-8.68,1.88,1.0
66,-0.05,-0.01,1.15,1.15,-0.95,6.8,1.61,1.0
67,0.01,-0.02,1.11,1.11,0.42,8.71,3.39,1.0
68,0.02,-0.02,1.11,1.11,3.77,9.38,8.7,1.0
69,-0.01,0.03,1.11,1.12,9.47,10.07,3.66,1.0
70,-0.01,0.0,1.07,1.07,19.06,13.21,-0.07,1.0
71,0.05,-0.0,1.05,1.05,14.45,4.65,-4.54,1.0
72,0.03,-0.01,1.09,1.09,7.91,4.78,-7.19,1.0
73,0.01,-0.02,1.07,1.07,11.14,7.0,-6.85,1.0
74,-0.02,-0.0,1.06,1.06,15.66,-2.11,-9.94,1.0
75,-0.02,-0.03,1.09,1.09,7.07,0.23,-9.76,1.0
76,-0.04,-0.08,1.08,1.08,11.32,12.09,-5.67,1.0
77,-0.03,-0.09,1.13,1.13,35.55,18.46,5.64,1.0
78,-0.0,-0.02,1.09,1.09,51.9,15.81,7.35,1.0
79,0.03,0.01,1.05,1.05,34.29,6.96,4.79,1.0
80,0.03,-0.02,1.04,1.04,22.82,2.4,5.63,1.0
81,0.02,0.01,1.06,1.06,19.48,4.62,3.38,1.0
82,-0.02,0.01,1.05,1.05,30.45,-2.22,-1.48,3.0
83,-0.01,-0.01,1.06,1.06,33.83,0.02,2.54,3.0
84,0.0,0.03,1.07,1.07,32.59,8.55,2.99,3.0
85,-0.02,0.03,1.04,1.04,30.73,3.17,-7.21,3.0
86,0.06,-0.02,1.06,1.06,33.29,1.88,-3.12,3.0
87,-0.04,-0.01,1.11,1.11,21.11,-5.28,12.11,3.0
88,0.05,0.04,1.14,1.14,19.16,8.37,13.39,3.0
89,0.01,0.05,1.1,1.1,30.61,12.43,10.41,3.0
90,0.01,0.05,1.05,1.05,35.22,2.59,2.71,3.0
91,0.0,0.03,1.1,1.1,40.57,3.94,5.14,3.0
92,0.0,0.06,1.07,1.07,40.95,-3.59,-1.61,3.0
93,0.02,0.06,1.07,1.08,39.09,1.75,-4.69,3.0
94,0.03,0.08,1.03,1.04,40.1,2.11,-5.37,3.0
95,-0.0,0.08,1.06,1.06,37.93,-0.85,-7.08,3.0
96,-0.01,0.03,1.07,1.07,35.35,7.93,-9.08,3.0
97,0.01,0.02,1.11,1.11,27.9,10.85,3.1,3.0
98,-0.04,0.02,1.06,1.06,31.48,6.84,0.91,3.0
99,0.01,0.05,1.09,1.1,21.86,-3.9,-0.54,3.0
100,-0.05,0.05,1.06,1.07,5.67,-5.27,-4.29,3.0
101,-0.03,0.04,1.09,1.09,-2.43,-3.68,-5.69,3.0
102,0.04,0.03,1.08,1.08,0.85,-3.24,-0.03,3.0
103,0.07,0.04,1.08,1.09,-2.11,-1.59,2.54,3.0
104,0.01,0.04,1.07,1.07,-7.91,-5.62,1.46,3.0
105,-0.03,0.04,1.1,1.1,-7.93,-12.15,-3.32,3.0
106,-0.1,0.01,1.11,1.11,-5.78,-10.41,-1.98,3.0
107,-0.05,0.0,1.14,1.14,-3.11,-1.66,-2.14,3.0
108,0.03,0.03,1.11,1.11,1.84,6.04,-1.64,3.0
109,0.02,0.03,1.11,1.11,8.08,6.26,-1.58,3.0
110,0.02,0.05,1.11,1.11,13.14,2.37,-6.16,1.0
111,-0.02,0.01,1.11,1.11,12.52,4.61,-6.16,1.0
112,-0.02,0.0,1.09,1.09,4.26,3.08,2.05,1.0
113,0.03,0.02,1.09,1.09,-5.56,-1.15,1.54,1.0
114,0.03,0.02,1.08,1.09,-9.55,-0.52,-1.11,1.0
115,0.01,0.02,1.09,1.09,-7.27,-3.06,-1.27,1.0
116,-0.01,0.01,1.11,1.11,-2.72,-6.4,-0.73,1.0
117,-0.01,-0.02,1.12,1.12,-1.83,-1.72,-2.17,1.0
118,-0.03,-0.0,1.1,1.1,-3.53,0.5,8.63,1.0
119,0.0,0.01,1.11,1.11,-2.34,2.21,11.84,1.0
120,0.05,0.04,1.11,1.11,4.2,5.73,11.97,1.0
121,0.01,0.03,1.1,1.1,7.49,9.52,4.08,1.0
122,0.03,0.04,1.06,1.06,2.91,6.81,-5.58,1.0
123,-0.01,-0.01,1.07,1.07,-1.3,-1.92,-9.38,1.0
124,0.05,0.01,1.08,1.08,1.3,-0.13,-8.46,1.0
125,0.02,0.02,1.09,1.09,5.9,-3.01,-7.11,1.0
126,-0.02,0.01,1.09,1.09,14.99,-6.08,-9.88,1.0
127,-0.01,-0.01,1.08,1.08,12.59,-3.0,-8.0,1.0
128,-0.04,-0.02,1.13,1.13,7.3,-0.14,5.18,1.0
129,-0.02,0.01,1.12,1.12,3.34,9.51,7.35,1.0
130,-0.04,-0.01,1.1,1.1,-0.04,6.95,5.36,1.0
131,-0.01,0.01,1.09,1.09,-1.28,0.98,8.0,1.0
132,0.01,0.01,1.12,1.12,-4.57,5.01,8.8,1.0
133,-0.0,0.03,1.03,1.03,3.29,0.5,5.79,1.0
134,0.04,0.03,1.07,1.07,-0.94,-8.47,1.28,1.0
135,0.01,0.05,1.05,1.05,1.49,-4.07,-6.29,1.0
136,-0.01,0.07,1.04,1.05,0.65,-0.69,-6.26,1.0
137,-0.02,0.08,1.07,1.07,-1.68,6.28,-10.06,1.0
138,-0.01,0.01,1.08,1.08,11.69,15.24,-12.87,1.0
139,-0.06,0.01,1.1,1.1,38.28,17.15,4.99,1.0
140,-0.04,0.01,1.07,1.07,49.78,13.21,12.48,1.0
141,0.01,0.04,1.05,1.05,40.37,10.56,15.94,1.0
142,0.02,0.1,1.05,1.05,23.62,7.51,13.91,1.0
143,-0.02,0.08,1.05,1.05,18.78,6.27,0.57,1.0
144,-0.01,0.06,1.07,1.07,28.34,0.6,-0.6,1.0
145,0.02,0.06,1.06,1.06,32.64,-0.4,0.92,3.0
146,0.03,0.07,1.07,1.07,33.38,1.49,4.28,3.0
147,-0.03,0.11,1.08,1.08,42.14,0.55,2.53,3.0
148,-0.0,0.09,1.1,1.1,53.69,4.79,-3.54,3.0
149,-0.06,0.06,1.11,1.12,58.49,7.26,-1.41,3.0
150,0.01,0.07,1.08,1.08,57.81,8.8,2.63,3.0
151,0.02,0.1,1.1,1.1,56.72,4.55,8.06,3.0
152,0.01,0.09,1.06,1.07,53.3,3.07,6.75,3.0
153,-0.01,0.05,1.08,1.08,47.31,1.16,5.84,3.0
154,0.09,0.08,1.06,1.07,30.14,-2.05,1.76,3.0
155,0.09,0.05,1.06,1.06,12.94,-2.83,-1.66,3.0
156,-0.0,0.07,1.06,1.06,2.11,-10.46,-3.33,3.0
157,-0.13,0.11,1.08,1.09,5.54,-16.93,-14.9,3.0
158,-0.07,0.07,1.12,1.12,19.45,-14.79,-19.87,3.0
159,-0.08,0.04,1.07,1.08,26.01,-10.96,-14.45,3.0
160,-0.02,0.02,1.13,1.13,16.15,2.02,-1.86,3.0
161,0.03,0.05,1.14,1.14,3.51,11.0,9.82,3.0
162,0.05,0.06,1.08,1.09,-2.96,5.82,10.96,3.0
163,0.05,0.08,1.08,1.08,-9.26,0.05,3.47,3.0
164,-0.05,0.1,1.13,1.14,2.17,-0.08,-8.54,3.0
165,-0.09,0.03,1.11,1.11,8.11,8.75,-13.39,3.0
166,-0.0,0.04,1.08,1.08,3.9,3.55,-1.54,3.0
167,0.05,0.08,1.08,1.08,-3.24,-0.04,-2.1,3.0
168,0.03,0.05,1.09,1.09,-5.39,-4.3,-5.35,3.0
169,-0.05,0.03,1.08,1.08,-0.25,-8.61,1.31,3.0
170,-0.05,0.03,1.1,1.11,4.54,-8.19,3.27,3.0
171,-0.02,0.05,1.12,1.12,10.66,-7.25,1.07,3.0
172,0.03,0.04,1.13,1.13,15.19,-0.48,1.42,3.0
173,0.03,0.05,1.12,1.12,16.34,5.86,4.6,3.0
174,0.06,0.08,1.11,1.12,15.2,8.45,1.13,3.0
175,-0.01,0.06,1.13,1.13,14.72,6.39,-3.96,3.0
176,-0.05,0.03,1.09,1.09,14.91,4.65,1.69,3.0
177,0.01,0.05,1.11,1.11,7.77,-0.69,2.91,3.0
178,0.04,0.06,1.12,1.12,2.8,2.08,1.04,3.0
179,0.0,0.04,1.12,1.12,6.18,1.59,-2.97,3.0
180,-0.08,0.03,1.13,1.13,12.11,0.11,-2.38,3.0
181,0.02,0.07,1.13,1.13,13.94,-4.35,-4.38,3.0
182,-0.0,0.05,1.13,1.13,11.54,-1.1,-3.49,3.0
183,0.05,0.03,1.13,1.13,7.02,0.47,1.9,3.0
184,0.05,0.06,1.14,1.14,5.12,6.22,3.51,3.0
185,-0.06,0.04,1.11,1.11,3.0,3.74,0.07,3.0
186,-0.08,0.05,1.1,1.1,1.05,1.13,-1.18,3.0
187,-0.04,0.04,1.1,1.1,-4.1,-5.95,-6.51,3.0
188,0.06,0.05,1.11,1.12,-6.78,-4.1,-2.25,3.0
189,0.02,0.06,1.1,1.1,-5.54,-2.57,2.38,3.0
190,-0.0,0.06,1.1,1.1,-0.72,-7.19,2.25,3.0
191,-0.08,0.04,1.13,1.13,4.19,-7.19,2.97,3.0
192,-0.01,0.05,1.16,1.16,6.4,-0.8,-0.09,3.0
193,0.01,0.04,1.13,1.13,3.96,6.88,7.95,3.0
194,0.05,0.07,1.12,1.13,0.51,8.03,9.6,3.0
195,0.05,0.09,1.12,1.13,-1.09,9.66,4.36,3.0
196,0.05,0.1,1.11,1.12,-0.12,9.2,-7.69,3.0
197,-0.08,0.04,1.09,1.1,-2.92,1.51,-7.53,3.0
198,-0.04,0.06,1.1,1.11,-5.42,-4.97,-10.07,3.0
199,0.01,0.05,1.11,1.11,-10.16,-3.62,-5.93,3.0
200,0.05,0.06,1.09,1.1,-15.37,-1.4,-4.19,3.0
201,-0.01,0.05,1.08,1.08,-14.85,-6.8,0.26,3.0
202,-0.05,0.04,1.12,1.12,-6.35,-8.19,1.16,3.0
203,-0.01,0.08,1.12,1.12,4.59,-7.16,3.25,3.0
204,0.05,0.02,1.13,1.14,11.34,-1.11,4.11,3.0
205,0.02,0.05,1.11,1.11,11.77,5.45,12.75,1.0
206,0.04,0.07,1.11,1.11,8.99,4.14,7.98,1.0
207,0.04,0.1,1.12,1.13,7.09,8.25,-1.99,1.0
208,-0.11,0.04,1.11,1.12,5.52,11.54,-12.45,1.0
209,-0.06,0.04,1.09,1.09,3.1,2.27,-8.62,1.0
210,0.0,0.04,1.1,1.1,-2.37,-5.33,-1.67,1.0
211,0.05,0.04,1.11,1.11,-8.85,-1.87,2.64,1.0
212,0.02,0.06,1.11,1.11,-12.18,-0.71,4.17,1.0
213,-0.01,0.07,1.1,1.1,-8.31,-4.91,-1.26,1.0
214,-0.11,0.0,1.1,1.11,-2.12,-11.19,5.54,1.0
215,-0.05,0.06,1.15,1.16,7.5,-8.4,5.02,1.0
216,0.06,0.08,1.15,1.15,14.07,1.69,6.89,1.0
217,0.12,0.08,1.13,1.14,16.4,7.62,5.93,1.0
218,0.06,0.11,1.12,1.12,14.24,8.44,-5.84,1.0
219,-0.06,0.07,1.12,1.12,10.05,5.5,-20.11,1.0
220,-0.17,0.03,1.14,1.15,2.56,2.33,-11.02,1.0
221,0.01,0.04,1.12,1.12,-6.37,5.75,-8.56,1.0
222,0.08,0.05,1.09,1.09,-9.63,2.52,0.22,1.0
223,0.06,0.06,1.09,1.09,-7.28,-9.59,3.54,1.0
224,-0.02,0.05,1.12,1.12,-2.52,-13.68,2.6,1.0
225,-0.13,0.03,1.16,1.17,2.55,-6.25,6.24,1.0
226,0.04,0.06,1.13,1.14,4.99,-4.52,8.82,1.0
227,0.0,0.05,1.14,1.14,2.42,-2.2,11.45,1.0
228,0.06,0.07,1.15,1.15,-1.79,1.89,9.92,1.0
229,0.1,0.09,1.14,1.15,-3.04,10.31,2.87,1.0
230,0.02,0.1,1.12,1.13,-3.01,11.74,-9.64,1.0
231,-0.17,0.03,1.12,1.13,-3.21,5.92,-10.68,1.0
232,-0.04,0.05,1.11,1.12,-6.43,1.34,-7.82,1.0
233,0.08,0.05,1.11,1.12,-9.92,4.66,-1.38,1.0
234,0.04,0.06,1.09,1.09,-11.38,1.72,3.08,1.0
235,-0.01,0.08,1.1,1.11,-6.06,-7.35,-0.9,1.0
236,-0.09,0.03,1.13,1.14,5.68,-8.01,-7.1,1.0
237,0.02,0.07,1.14,1.14,14.85,-8.29,0.89,1.0
238,-0.0,0.03,1.15,1.15,15.16,4.08,3.22,1.0
239,0.08,0.07,1.12,1.12,12.17,10.51,8.7,1.0
240,0.07,0.08,1.1,1.11,8.71,6.26,5.69,1.0
241,0.02,0.1,1.13,1.14,2.55,4.28,-1.6,1.0
242,-0.17,0.03,1.12,1.13,0.49,2.99,-6.15,1.0
243,-0.04,0.05,1.11,1.11,2.22,-0.08,-10.29,1.0
244,0.04,0.03,1.1,1.1,1.46,-0.76,0.29,1.0
245,0.08,0.04,1.1,1.11,-2.55,-3.53,6.31,1.0
246,0.04,0.08,1.11,1.11,-4.3,-3.09,5.06,1.0
247,-0.01,0.07,1.11,1.11,-2.33,-6.74,-4.55,1.0
248,-0.11,0.03,1.13,1.13,1.72,-10.51,-6.13,1.0
249,0.03,0.05,1.13,1.14,5.25,-9.08,-5.25,1.0
250,0.03,0.03,1.14,1.15,4.69,3.54,3.96,1.0
251,0.03,0.05,1.12,1.12,2.62,7.29,6.83,1.0
252,0.07,0.08,1.12,1.12,0.62,7.99,2.94,1.0
253,0.04,0.09,1.12,1.12,-2.97,7.64,-10.15,1.0
254,-0.11,0.02,1.11,1.12,-3.23,5.81,-13.43,1.0
255,-0.08,0.03,1.1,1.1,-1.39,2.46,-9.12,1.0
256,0.02,0.01,1.09,1.1,-2.27,-0.29,2.35,1.0
257,0.09,0.04,1.09,1.1,-5.33,0.02,8.85,1.0
258,0.03,0.04,1.1,1.1,-3.48,0.39,5.13,1.0
259,0.03,0.06,1.08,1.09,3.36,-7.14,-1.74,1.0
260,-0.15,-0.0,1.11,1.12,8.9,-13.69,0.31,1.0
261,-0.02,0.03,1.16,1.16,12.01,-8.38,1.68,1.0
262,0.04,0.03,1.15,1.15,9.41,9.17,7.97,1.0
263,0.07,0.06,1.11,1.11,5.54,11.68,8.33,1.0
264,0.07,0.08,1.1,1.1,3.92,6.65,-1.46,1.0
265,-0.08,0.05,1.14,1.15,3.36,9.05,-9.91,1.0
266,-0.16,0.03,1.12,1.14,4.9,13.08,-8.72,1.0
267,0.02,0.04,1.1,1.1,5.73,4.06,-8.1,1.0
268,0.11,0.04,1.09,1.09,1.2,-5.31,0.88,1.0
269,0.04,0.05,1.09,1.09,-2.68,-11.68,5.47,1.0
270,-0.04,0.07,1.12,1.12,-1.24,-13.21,1.17,1.0
271,-0.08,0.05,1.16,1.16,3.23,-5.04,-2.6,1.0
272,0.05,0.05,1.13,1.13,6.28,-3.36,-2.02,1.0
273,0.01,0.01,1.13,1.13,6.44,0.88,6.22,1.0
274,0.02,0.05,1.12,1.12,4.28,0.13,8.29,1.0
275,0.02,0.06,1.14,1.14,0.56,4.17,6.11,1.0
276,0.03,0.09,1.12,1.12,-1.53,9.68,-1.48,1.0
277,-0.07,0.05,1.12,1.12,0.47,6.47,-8.2,1.0
278,-0.01,0.01,1.09,1.09,0.84,-0.46,-6.51,1.0
279,0.03,-0.02,1.12,1.12,0.52,-0.24,5.12,1.0
280,0.03,0.07,1.11,1.12,-0.12,6.45,1.7,1.0
281,-0.04,0.07,1.07,1.07,-4.72,-2.71,-15.38,1.0
282,-0.07,0.02,1.1,1.1,-6.95,-17.44,-24.75,1.0
283,-0.05,-0.0,1.15,1.15,2.42,-12.83,-17.73,1.0
284,0.07,-0.06,1.22,1.22,14.69,-2.81,5.78,1.0
285,0.09,-0.02,1.14,1.14,10.57,14.96,16.64,1.0
286,0.02,0.01,1.12,1.12,-13.83,9.59,11.82,1.0
287,-0.03,0.02,1.08,1.08,-19.91,4.03,6.37,1.0
288,0.0,0.02,1.11,1.11,-19.33,-5.66,3.1,1.0
289,-0.09,0.0,1.09,1.09,-8.4,-2.94,7.84,1.0
290,0.03,-0.02,1.14,1.14,-11.44,0.94,9.79,1.0
291,0.01,0.02,1.07,1.07,-13.86,-4.98,4.7,1.0
292,-0.0,0.06,1.09,1.09,-14.71,-11.31,-7.75,1.0
293,-0.05,0.03,1.14,1.14,-8.27,-7.01,-11.25,1.0
294,0.04,-0.01,1.11,1.11,2.58,7.79,-3.44,1.0
295,0.01,-0.02,1.16,1.16,-1.97,8.3,11.57,1.0
296,0.05,-0.01,1.12,1.12,-9.94,7.03,13.0,1.0
297,0.03,0.04,1.13,1.13,-13.41,6.5,10.85,1.0
298,0.01,0.07,1.15,1.15,-9.84,5.91,4.86,1.0
299,0.01,0.08,1.09,1.09,1.88,4.55,-7.82,1.0
300,-0.05,0.03,1.11,1.11,8.08,-2.03,-9.03,1.0
301,-0.03,0.03,1.1,1.1,17.51,-1.43,-6.75,1.0
302,0.03,0.03,1.07,1.07,14.42,-0.92,-3.46,1.0
303,0.03,0.04,1.01,1.01,-8.17,-0.36,-2.97,1.0
304,-0.03,0.05,1.03,1.03,-10.75,-3.73,-5.44,1.0
305,-0.09,0.05,1.07,1.07,-11.0,-1.24,-15.05,1.0
306,-0.1,-0.01,1.1,1.1,-2.48,-3.74,-12.19,1.0
307,0.02,-0.0,1.1,1.1,6.74,3.33,-0.34,1.0
308,-0.01,0.01,1.08,1.08,11.82,9.18,6.36,1.0
309,0.0,-0.01,1.06,1.06,4.51,6.13,14.7,1.0
310,-0.01,0.02,1.09,1.09,-2.47,-0.4,23.88,1.0
311,0.03,0.07,1.09,1.1,-6.34,3.55,19.14,1.0
312,-0.01,0.1,1.08,1.08,-5.57,3.77,5.54,1.0
313,-0.05,0.07,1.09,1.1,-1.61,5.75,-0.83,1.0
314,-0.01,0.06,1.08,1.09,5.69,-1.08,-1.32,1.0
315,0.0,0.09,1.1,1.1,11.53,-4.83,1.88,1.0
316,0.03,0.12,1.07,1.08,12.54,-3.9,-3.11,1.0
317,0.02,0.15,1.07,1.08,15.06,-4.9,-10.06,1.0
318,-0.01,0.11,1.11,1.12,24.4,-3.29,-11.65,3.0
319,-0.02,0.04,1.12,1.12,29.92,6.28,-2.02,3.0
320,0.02,0.06,1.1,1.1,22.63,0.41,7.63,3.0
321,-0.0,0.07,1.11,1.11,17.6,-5.64,7.79,3.0
322,0.01,0.1,1.13,1.14,16.62,-2.82,7.13,3.0
323,0.0,0.14,1.13,1.14,22.92,4.36,0.97,3.0
324,-0.03,0.09,1.1,1.1,32.71,8.36,-5.53,3.0
325,-0.04,0.06,1.08,1.08,27.88,8.9,-1.83,3.0
326,-0.02,0.08,1.08,1.08,21.83,2.56,-2.83,3.0
327,0.02,0.11,1.09,1.1,19.57,1.5,-5.39,3.0
328,0.02,0.14,1.1,1.11,27.01,1.51,-8.85,3.0
329,-0.02,0.12,1.11,1.12,41.39,1.68,-7.87,3.0
330,-0.01,0.06,1.11,1.11,47.29,3.61,-4.77,3.0
331,-0.01,0.07,1.14,1.15,39.55,3.77,7.31,3.0
332,0.04,0.09,1.12,1.13,32.21,7.96,6.54,3.0
333,0.05,0.09,1.12,1.12,22.47,6.51,5.42,3.0
334,-0.04,0.1,1.09,1.09,19.03,2.53,-0.34,3.0
335,-0.04,0.11,1.12,1.12,24.62,3.99,-5.33,3.0
336,-0.11,0.07,1.09,1.1,39.07,4.14,-3.73,3.0
337,0.01,0.07,1.1,1.1,39.01,1.98,1.44,3.0
338,0.03,0.1,1.08,1.08,34.09,2.3,0.63,3.0
339,0.02,0.12,1.06,1.07,30.33,-0.52,-3.75,3.0
340,-0.05,0.11,1.06,1.07,31.19,-0.53,-5.59,3.0
341,0.04,0.11,1.05,1.06,30.45,-2.11,-8.63,3.0
342,0.01,0.06,1.13,1.13,22.54,2.56,-11.07,3.0
343,0.05,0.04,1.1,1.1,28.21,6.33,-7.59,3.0
344,0.07,0.09,1.12,1.13,27.19,5.48,-6.4,3.0
345,0.01,0.06,1.04,1.04,14.21,-0.94,-8.82,3.0
346,-0.04,0.01,1.1,1.1,4.74,0.56,-1.96,3.0
347,-0.01,0.01,1.06,1.06,12.75,-1.49,13.6,3.0
348,-0.01,0.07,1.07,1.08,12.91,-4.26,11.41,3.0
349,0.03,0.08,1.1,1.1,11.65,-5.55,0.75,3.0
350,-0.09,0.04,1.08,1.09,11.27,-7.0,-4.74,3.0
351,-0.13,0.07,1.08,1.09,8.51,-14.33,-7.08,3.0
352,-0.06,0.08,1.1,1.11,-0.47,-10.95,-11.07,3.0
353,-0.05,0.04,1.13,1.13,-5.57,0.1,-4.39,3.0
354,-0.02,0.07,1.12,1.13,-5.17,10.91,11.63,1.0
355,0.04,0.1,1.14,1.14,1.84,12.13,12.17,1.0
356,0.1,0.11,1.12,1.13,7.28,6.25,3.93,1.0
357,0.02,0.1,1.1,1.1,3.87,0.25,-1.97,1.0
358,-0.03,0.06,1.12,1.12,-1.95,5.54,-1.19,1.0
359,-0.02,0.07,1.11,1.11,-4.33,-0.07,-3.36,1.0
360,0.05,0.09,1.12,1.12,-5.82,0.91,-3.73,1.0
361,0.04,0.06,1.06,1.06,-5.69,1.55,-2.89,1.0
362,-0.0,0.06,1.07,1.07,-4.74,-11.67,0.9,1.0
363,-0.04,0.07,1.13,1.13,0.91,-16.04,-1.58,1.0
364,0.01,0.04,1.16,1.16,7.75,-4.82,-9.67,1.0
365,-0.02,0.01,1.17,1.17,9.12,4.1,4.09,1.0
366,0.0,0.05,1.1,1.1,3.65,-2.58,2.54,1.0
367,0.04,0.05,1.1,1.1,-13.7,4.52,2.77,1.0
368,0.04,0.1,1.1,1.1,-32.82,12.01,3.29,1.0
369,-0.04,0.08,1.09,1.09,-30.65,9.43,-3.51,1.0
370,-0.17,0.01,1.08,1.09,-9.03,9.29,-0.05,1.0
371,-0.03,-0.01,1.09,1.09,2.32,11.25,10.11,1.0
372,0.01,0.05,1.07,1.07,8.6,4.59,11.06,1.0
373,0.01,0.09,1.08,1.09,19.23,1.01,4.39,1.0
374,-0.02,0.12,1.06,1.07,31.52,2.1,-5.47,1.0
375,0.02,0.1,1.05,1.06,33.89,0.41,-9.84,1.0
376,-0.02,0.08,1.09,1.09,31.16,1.93,-4.51,1.0
377,0.01,0.1,1.1,1.1,27.68,7.93,1.68,1.0
378,0.03,0.09,1.09,1.09,24.85,7.9,4.46,1.0
379,-0.03,0.07,1.03,1.03,22.31,7.83,4.83,3.0
380,-0.0,0.06,1.05,1.06,15.07,4.52,8.35,3.0
381,-0.03,0.1,1.04,1.05,13.5,-0.02,9.21,3.0
382,0.01,0.12,1.06,1.06,19.8,-0.32,2.95,3.0
383,-0.0,0.13,1.07,1.08,37.08,-3.44,2.83,3.0
384,-0.02,0.14,1.06,1.07,48.61,-2.69,-0.19,3.0
385,0.0,0.12,1.07,1.08,43.86,0.33,0.77,3.0
386,-0.06,0.1,1.05,1.06,38.05,-4.85,-0.19,3.0
387,0.03,0.11,1.08,1.08,35.46,-4.44,0.02,3.0
388,0.04,0.12,1.1,1.11,35.97,-3.55,1.82,3.0
