,accX,accY,accZ,accResultant,gyrX,gyrY,gyrZ,isFall
43,0.6,0.14,0.48,0.78,73.66,140.37,67.92,1.0
44,0.72,0.2,0.02,0.75,9.21,155.12,38.73,1.0
45,1.01,0.68,-0.59,1.35,5.49,92.74,22.92,7.0
46,1.35,0.34,-0.82,1.61,8.36,23.92,1.08,7.0
47,1.22,0.35,-0.18,1.29,3.3,2.75,16.42,7.0
48,0.91,0.22,-0.02,0.94,0.13,1.87,1.15,7.0
49,0.9,0.14,0.0,0.91,-0.06,0.26,-0.68,7.0
50,0.9,0.14,0.0,0.91,-0.14,0.18,-0.7,7.0
51,0.9,0.14,0.0,0.91,-0.13,0.2,-0.7,7.0
52,0.9,0.14,-0.0,0.91,-0.13,0.19,-0.73,7.0
53,0.9,0.14,0.0,0.91,-0.13,0.18,-0.74,7.0
54,0.9,0.14,0.0,0.91,-0.15,0.21,-0.71,7.0
55,0.9,0.14,0.0,0.91,-0.13,0.19,-0.73,7.0
56,0.9,0.14,0.0,0.91,-0.78,-0.47,-0.57,7.0
57,0.89,0.15,0.01,0.91,-1.72,-1.27,-0.19,7.0
58,0.89,0.15,0.0,0.9,-4.29,-1.61,0.56,7.0
59,0.89,0.14,0.01,0.91,0.57,0.56,-1.01,7.0
60,0.9,0.14,0.0,0.91,-0.11,0.18,-0.74,7.0
61,0.9,0.14,0.0,0.91,-0.1,0.17,-0.69,7.0
62,0.9,0.14,0.0,0.91,-0.13,0.18,-0.74,7.0
63,0.9,0.14,0.0,0.91,-0.12,0.21,-0.76,7.0
64,0.9,0.14,0.0,0.91,-0.08,0.22,-0.76,7.0
65,0.9,0.14,0.0,0.91,-0.07,0.29,-0.73,5.0
66,0.89,0.14,0.0,0.91,-0.13,0.2,-0.75,5.0
67,0.9,0.14,-0.0,0.91,-0.23,0.15,-0.68,5.0
68,0.9,0.14,0.0,0.91,-0.1,0.21,-0.73,5.0
69,0.9,0.14,0.0,0.91,-0.18,0.18,-0.73,5.0
70,0.9,0.14,0.0,0.91,-0.11,0.2,-0.73,5.0
71,0.9,0.14,0.0,0.91,-0.14,0.14,-0.73,5.0
72,0.9,0.14,-0.0,0.91,-0.11,0.17,-0.73,5.0
73,0.9,0.14,0.0,0.91,-0.19,0.19,-0.7,5.0
74,0.9,0.14,0.0,0.91,-0.29,0.1,-0.69,5.0
75,0.9,0.14,-0.0,0.91,-0.42,0.01,-0.66,5.0
76,0.9,0.14,-0.0,0.91,-1.52,-0.97,-0.51,6.0
77,0.89,0.14,-0.01,0.91,-2.94,-1.79,-0.41,6.0
78,0.88,0.2,-0.17,0.92,-6.21,-16.05,-2.89,6.0
79,0.85,0.14,-0.13,0.87,-1.48,-39.55,4.53,6.0
80,0.78,0.18,-0.21,0.83,-2.87,-59.98,7.6,6.0
81,0.69,0.19,-0.04,0.72,9.65,-88.03,4.51,6.0
82,0.54,0.19,0.2,0.6,16.45,-94.8,1.53,6.0
83,0.39,0.17,0.33,0.54,15.96,-87.09,-2.95,6.0
84,0.28,0.16,0.44,0.54,14.57,-79.78,-8.92,6.0
85,0.15,0.04,0.61,0.63,10.21,-70.55,-11.37,6.0
86,0.1,-0.01,0.74,0.74,7.97,-56.56,-0.96,6.0
87,0.05,0.07,0.82,0.82,6.21,-42.81,1.75,6.0
